Boundary_F_score,DINO_similarity,LPIPS,Mask_IoU,PSNR,SSIM,masked_LPIPS,masked_PSNR,masked_SSIM,method,multi_view_consistency,uid,view
0.006825938355177641,0.3623020052909851,0.18358400464057922,0.3942826986312866,25.444276809692383,0.38204503059387207,0.0698036178946495,17.033292770385742,0.4331677556037903,stage4_geovis_slat_joint,0.9861718416213989,test_000000,1.0
0.010288065299391747,0.2828611135482788,0.22593218088150024,0.2090587019920349,20.51491928100586,0.20735356211662292,0.21593351662158966,11.227592468261719,0.1470174342393875,stage4_geovis_slat_joint,0.968464195728302,test_000000,2.0
0.014056225307285786,0.33146005868911743,0.23489145934581757,0.2545028626918793,17.276596069335938,0.2816667854785919,0.24685603380203247,10.628582000732422,0.3676793575286865,stage4_geovis_slat_joint,0.9462260007858276,test_000000,3.0
0.00690448796376586,0.6083997488021851,0.1867603063583374,0.41296443343162537,19.38604736328125,0.15135334432125092,0.30855879187583923,9.503482818603516,0.0992719754576683,stage4_geovis_slat_joint,0.9637681245803833,test_000000,4.0
0.015717092901468277,0.4359320402145386,0.2204611450433731,0.30698052048683167,17.610538482666016,0.3668076694011688,0.24418839812278748,10.813718795776367,0.3700047433376312,stage4_geovis_slat_joint,0.9486253261566162,test_000000,5.0
0.017307693138718605,0.4591229557991028,0.21789249777793884,0.34611397981643677,16.872957229614258,0.3189723491668701,0.266666978597641,10.158823013305664,0.2909395694732666,stage4_geovis_slat_joint,0.9434007406234741,test_000000,6.0
0.007389162667095661,0.42132577300071716,0.20951303839683533,0.2534000277519226,16.65900993347168,0.11841362714767456,0.33245331048965454,8.950153350830078,0.1097894236445427,stage4_geovis_slat_joint,0.9427549242973328,test_000000,7.0
0.024514811113476753,0.35755789279937744,0.25437605381011963,0.31325921416282654,13.875055313110352,0.21695542335510254,0.2839448153972626,8.24390983581543,0.2610982060432434,original_trellis,0.9257405996322632,test_000001,0.0
0.012313105165958405,0.36852577328681946,0.2649066150188446,0.4068674147129059,12.986918449401855,0.27953267097473145,0.3434887230396271,7.024541854858398,0.30377763509750366,original_trellis,0.9120483994483948,test_000001,1.0
0.009469698183238506,0.38591957092285156,0.26657211780548096,0.333271861076355,13.219441413879395,0.2106587141752243,0.5064311623573303,5.098733425140381,0.15068259835243225,original_trellis,0.9108820557594299,test_000001,2.0
0.012173913419246674,0.3803144097328186,0.2919381260871887,0.2329072654247284,9.94619369506836,0.27590662240982056,0.48225682973861694,4.902663230895996,0.347208708524704,original_trellis,0.8565242290496826,test_000001,3.0
0.0185528751462698,0.3753611743450165,0.2683308720588684,0.40544629096984863,10.788979530334473,0.19706392288208008,0.5851632952690125,3.9194977283477783,0.16058103740215302,original_trellis,0.8738253712654114,test_000001,4.0
0.018814675509929657,0.6618986129760742,0.230859637260437,0.4765000343322754,10.624646186828613,0.5917991399765015,0.35478609800338745,5.990572452545166,0.7222367525100708,original_trellis,0.8872924447059631,test_000001,5.0
0.022727271541953087,0.469694048166275,0.27054575085639954,0.3035973906517029,9.626832962036133,0.3174489736557007,0.5455724000930786,3.8887462615966797,0.31872889399528503,original_trellis,0.8547776341438293,test_000001,6.0
0.01892147585749626,0.5447850227355957,0.21348342299461365,0.3874904215335846,10.151215553283691,0.28814753890037537,0.5979067087173462,3.219391345977783,0.28459814190864563,original_trellis,0.8781059384346008,test_000001,7.0
0.024489793926477432,0.35733136534690857,0.2535058259963989,0.3142397999763489,13.921951293945312,0.21751074492931366,0.2838168740272522,8.289735794067383,0.26197540760040283,stage2_geoss_ss,0.9258514642715454,test_000001,0.0
0.014059754088521004,0.3657858967781067,0.26515206694602966,0.40836605429649353,12.981180191040039,0.2761114537715912,0.3446211516857147,6.996477127075195,0.2997739911079407,stage2_geoss_ss,0.9119840860366821,test_000001,1.0
